__typename,dateString,countryCode,countryName,sectorCode,sectorName,value
HiringLabSectoralPosting,2020-04-01,US,United States,legal,Legal,73.81
HiringLabSectoralPosting,2020-04-01,US,United States,management,Management,82.92
HiringLabSectoralPosting,2020-04-01,US,United States,mednurse,Nursing,92.24
HiringLabSectoralPosting,2020-04-01,US,United States,techsoftware,Software Development,86.07
HiringLabSectoralPosting,2020-04-02,US,United States,arts,Arts & Entertainment,75.04
HiringLabSectoralPosting,2020-04-02,US,United States,finance,Banking & Finance,80.26
HiringLabSectoralPosting,2020-04-02,US,United States,legal,Legal,72.18
HiringLabSectoralPosting,2020-04-02,US,United States,management,Management,82.25
HiringLabSectoralPosting,2020-04-02,US,United States,mednurse,Nursing,91.47
HiringLabSectoralPosting,2020-04-02,US,United States,techsoftware,Software Development,84.81
HiringLabSectoralPosting,2020-04-03,US,United States,arts,Arts & Entertainment,73.3
HiringLabSectoralPosting,2020-04-03,US,United States,finance,Banking & Finance,79.38
HiringLabSectoralPosting,2020-04-03,US,United States,legal,Legal,70.97
HiringLabSectoralPosting,2020-04-03,US,United States,management,Management,81.7
HiringLabSectoralPosting,2020-04-03,US,United States,mednurse,Nursing,90.94
HiringLabSectoralPosting,2020-04-03,US,United States,techsoftware,Software Development,84.07
HiringLabSectoralPosting,2020-04-04,US,United States,arts,Arts & Entertainment,71.49
HiringLabSectoralPosting,2020-04-04,US,United States,finance,Banking & Finance,78.13
HiringLabSectoralPosting,2020-04-04,US,United States,legal,Legal,69.8
HiringLabSectoralPosting,2020-04-04,US,United States,management,Management,80.33
HiringLabSectoralPosting,2020-04-04,US,United States,mednurse,Nursing,90.42
HiringLabSectoralPosting,2020-04-04,US,United States,techsoftware,Software Development,83.29
HiringLabSectoralPosting,2020-04-05,US,United States,arts,Arts & Entertainment,69.78
HiringLabSectoralPosting,2020-04-05,US,United States,finance,Banking & Finance,76.88
HiringLabSectoralPosting,2020-04-05,US,United States,legal,Legal,68.53
HiringLabSectoralPosting,2020-04-05,US,United States,management,Management,78.95
HiringLabSectoralPosting,2020-04-05,US,United States,mednurse,Nursing,89.74
HiringLabSectoralPosting,2020-04-05,US,United States,techsoftware,Software Development,82.52
HiringLabSectoralPosting,2020-04-06,US,United States,arts,Arts & Entertainment,68
HiringLabSectoralPosting,2020-04-06,US,United States,finance,Banking & Finance,75.59
HiringLabSectoralPosting,2020-04-06,US,United States,legal,Legal,67.1
HiringLabSectoralPosting,2020-04-06,US,United States,management,Management,78.09
HiringLabSectoralPosting,2020-04-06,US,United States,mednurse,Nursing,88.96
HiringLabSectoralPosting,2020-04-06,US,United States,techsoftware,Software Development,81.66
HiringLabSectoralPosting,2020-04-07,US,United States,arts,Arts & Entertainment,66.81
HiringLabSectoralPosting,2020-04-07,US,United States,finance,Banking & Finance,74.31
HiringLabSectoralPosting,2020-04-07,US,United States,legal,Legal,65.72
HiringLabSectoralPosting,2020-04-07,US,United States,management,Management,77.2
HiringLabSectoralPosting,2020-04-07,US,United States,mednurse,Nursing,88.08
HiringLabSectoralPosting,2020-04-07,US,United States,techsoftware,Software Development,80.73
HiringLabSectoralPosting,2020-04-08,US,United States,arts,Arts & Entertainment,65.41
HiringLabSectoralPosting,2020-04-08,US,United States,finance,Banking & Finance,73.25
HiringLabSectoralPosting,2020-04-08,US,United States,legal,Legal,64.62
HiringLabSectoralPosting,2020-04-08,US,United States,management,Management,76.32
HiringLabSectoralPosting,2020-04-08,US,United States,mednurse,Nursing,87.36
HiringLabSectoralPosting,2020-04-08,US,United States,techsoftware,Software Development,80
HiringLabSectoralPosting,2020-04-09,US,United States,arts,Arts & Entertainment,63.84
HiringLabSectoralPosting,2020-04-09,US,United States,finance,Banking & Finance,72.22
HiringLabSectoralPosting,2020-04-09,US,United States,legal,Legal,63.77
HiringLabSectoralPosting,2020-04-09,US,United States,management,Management,75.47
HiringLabSectoralPosting,2020-04-09,US,United States,mednurse,Nursing,86.43
HiringLabSectoralPosting,2020-04-09,US,United States,techsoftware,Software Development,79.26
HiringLabSectoralPosting,2020-04-10,US,United States,arts,Arts & Entertainment,62.27
HiringLabSectoralPosting,2020-04-10,US,United States,finance,Banking & Finance,71.29
HiringLabSectoralPosting,2020-04-10,US,United States,legal,Legal,62.92
HiringLabSectoralPosting,2020-04-10,US,United States,management,Management,74.76
HiringLabSectoralPosting,2020-04-10,US,United States,mednurse,Nursing,85.51
HiringLabSectoralPosting,2020-04-10,US,United States,techsoftware,Software Development,78.56
HiringLabSectoralPosting,2020-04-11,US,United States,arts,Arts & Entertainment,60.91
HiringLabSectoralPosting,2020-04-11,US,United States,finance,Banking & Finance,70.95
HiringLabSectoralPosting,2020-04-11,US,United States,legal,Legal,62.24
HiringLabSectoralPosting,2020-04-11,US,United States,management,Management,74.71
HiringLabSectoralPosting,2020-04-11,US,United States,mednurse,Nursing,84.81
HiringLabSectoralPosting,2020-04-11,US,United States,techsoftware,Software Development,78.07
HiringLabSectoralPosting,2020-04-12,US,United States,arts,Arts & Entertainment,59.42
HiringLabSectoralPosting,2020-04-12,US,United States,finance,Banking & Finance,70.5
HiringLabSectoralPosting,2020-04-12,US,United States,legal,Legal,61.48
HiringLabSectoralPosting,2020-04-12,US,United States,management,Management,74.64
HiringLabSectoralPosting,2020-04-12,US,United States,mednurse,Nursing,84.17
HiringLabSectoralPosting,2020-04-12,US,United States,techsoftware,Software Development,77.6
HiringLabSectoralPosting,2020-04-13,US,United States,arts,Arts & Entertainment,58.19
HiringLabSectoralPosting,2020-04-13,US,United States,finance,Banking & Finance,70.16
HiringLabSectoralPosting,2020-04-13,US,United States,legal,Legal,60.93
HiringLabSectoralPosting,2020-04-13,US,United States,management,Management,74.05
HiringLabSectoralPosting,2020-04-13,US,United States,mednurse,Nursing,83.55
HiringLabSectoralPosting,2020-04-13,US,United States,techsoftware,Software Development,77.21
HiringLabSectoralPosting,2020-04-14,US,United States,arts,Arts & Entertainment,57.1
HiringLabSectoralPosting,2020-04-14,US,United States,finance,Banking & Finance,69.69
HiringLabSectoralPosting,2020-04-14,US,United States,legal,Legal,60.19
HiringLabSectoralPosting,2020-04-14,US,United States,management,Management,73.4
HiringLabSectoralPosting,2020-04-14,US,United States,mednurse,Nursing,83.06
HiringLabSectoralPosting,2020-04-14,US,United States,techsoftware,Software Development,76.87
HiringLabSectoralPosting,2020-04-15,US,United States,arts,Arts & Entertainment,56.38
HiringLabSectoralPosting,2020-04-15,US,United States,finance,Banking & Finance,68.87
HiringLabSectoralPosting,2020-04-15,US,United States,legal,Legal,59.52
HiringLabSectoralPosting,2020-04-15,US,United States,management,Management,72.72
HiringLabSectoralPosting,2020-04-15,US,United States,mednurse,Nursing,82.6
HiringLabSectoralPosting,2020-04-15,US,United States,techsoftware,Software Development,76.44
HiringLabSectoralPosting,2020-04-16,US,United States,arts,Arts & Entertainment,55.74
HiringLabSectoralPosting,2020-04-16,US,United States,finance,Banking & Finance,68.22
HiringLabSectoralPosting,2020-04-16,US,United States,legal,Legal,58.83
HiringLabSectoralPosting,2020-04-16,US,United States,management,Management,72.04
HiringLabSectoralPosting,2020-04-16,US,United States,mednurse,Nursing,82.21
HiringLabSectoralPosting,2020-04-16,US,United States,techsoftware,Software Development,76.03
HiringLabSectoralPosting,2020-04-17,US,United States,arts,Arts & Entertainment,55.27
HiringLabSectoralPosting,2020-04-17,US,United States,finance,Banking & Finance,67.48
HiringLabSectoralPosting,2020-04-17,US,United States,legal,Legal,58.15
HiringLabSectoralPosting,2020-04-17,US,United States,management,Management,71.16
HiringLabSectoralPosting,2020-04-17,US,United States,mednurse,Nursing,81.84
HiringLabSectoralPosting,2020-04-17,US,United States,techsoftware,Software Development,75.59
HiringLabSectoralPosting,2020-04-18,US,United States,arts,Arts & Entertainment,54.87
HiringLabSectoralPosting,2020-04-18,US,United States,finance,Banking & Finance,66.66
HiringLabSectoralPosting,2020-04-18,US,United States,legal,Legal,57.53
HiringLabSectoralPosting,2020-04-18,US,United States,management,Management,70.43
HiringLabSectoralPosting,2020-04-18,US,United States,mednurse,Nursing,81.39
HiringLabSectoralPosting,2020-04-18,US,United States,techsoftware,Software Development,75.09
HiringLabSectoralPosting,2020-04-19,US,United States,arts,Arts & Entertainment,54.53
HiringLabSectoralPosting,2020-04-19,US,United States,finance,Banking & Finance,65.88
HiringLabSectoralPosting,2020-04-19,US,United States,legal,Legal,56.97
HiringLabSectoralPosting,2020-04-19,US,United States,management,Management,69.77
HiringLabSectoralPosting,2020-04-19,US,United States,mednurse,Nursing,81
HiringLabSectoralPosting,2020-04-19,US,United States,techsoftware,Software Development,74.54
HiringLabSectoralPosting,2020-04-20,US,United States,arts,Arts & Entertainment,54.14
HiringLabSectoralPosting,2020-04-20,US,United States,finance,Banking & Finance,65.16
HiringLabSectoralPosting,2020-04-20,US,United States,legal,Legal,56.51
HiringLabSectoralPosting,2020-04-20,US,United States,management,Management,69.11
HiringLabSectoralPosting,2020-04-20,US,United States,mednurse,Nursing,80.81
HiringLabSectoralPosting,2020-04-20,US,United States,techsoftware,Software Development,74.1
HiringLabSectoralPosting,2020-04-21,US,United States,arts,Arts & Entertainment,53.72
HiringLabSectoralPosting,2020-04-21,US,United States,finance,Banking & Finance,64.62
HiringLabSectoralPosting,2020-04-21,US,United States,legal,Legal,56.26
HiringLabSectoralPosting,2020-04-21,US,United States,management,Management,68.72
HiringLabSectoralPosting,2020-04-21,US,United States,mednurse,Nursing,80.5
HiringLabSectoralPosting,2020-04-21,US,United States,techsoftware,Software Development,73.76
HiringLabSectoralPosting,2020-04-22,US,United States,arts,Arts & Entertainment,53.3
HiringLabSectoralPosting,2020-04-22,US,United States,finance,Banking & Finance,64.35
HiringLabSectoralPosting,2020-04-22,US,United States,legal,Legal,55.96
HiringLabSectoralPosting,2020-04-22,US,United States,management,Management,68.36
HiringLabSectoralPosting,2020-04-22,US,United States,mednurse,Nursing,79.98
HiringLabSectoralPosting,2020-04-22,US,United States,techsoftware,Software Development,73.35
HiringLabSectoralPosting,2020-04-23,US,United States,arts,Arts & Entertainment,52.93
HiringLabSectoralPosting,2020-04-23,US,United States,finance,Banking & Finance,64.05
HiringLabSectoralPosting,2020-04-23,US,United States,legal,Legal,55.69
HiringLabSectoralPosting,2020-04-23,US,United States,management,Management,67.99
HiringLabSectoralPosting,2020-04-23,US,United States,mednurse,Nursing,79.66
HiringLabSectoralPosting,2020-04-23,US,United States,techsoftware,Software Development,73.05
HiringLabSectoralPosting,2020-04-24,US,United States,arts,Arts & Entertainment,52.51
HiringLabSectoralPosting,2020-04-24,US,United States,finance,Banking & Finance,63.6
HiringLabSectoralPosting,2020-04-24,US,United States,legal,Legal,55.36
HiringLabSectoralPosting,2020-04-24,US,United States,management,Management,67.8
HiringLabSectoralPosting,2020-04-24,US,United States,mednurse,Nursing,79.24
HiringLabSectoralPosting,2020-04-24,US,United States,techsoftware,Software Development,72.69
HiringLabSectoralPosting,2020-04-25,US,United States,arts,Arts & Entertainment,52.11
HiringLabSectoralPosting,2020-04-25,US,United States,finance,Banking & Finance,63.28
HiringLabSectoralPosting,2020-04-25,US,United States,legal,Legal,55.1
HiringLabSectoralPosting,2020-04-25,US,United States,management,Management,67.65
HiringLabSectoralPosting,2020-04-25,US,United States,mednurse,Nursing,78.81
HiringLabSectoralPosting,2020-04-25,US,United States,techsoftware,Software Development,72.29
HiringLabSectoralPosting,2020-04-26,US,United States,arts,Arts & Entertainment,51.73
HiringLabSectoralPosting,2020-04-26,US,United States,finance,Banking & Finance,62.88
HiringLabSectoralPosting,2020-04-26,US,United States,legal,Legal,54.89
HiringLabSectoralPosting,2020-04-26,US,United States,management,Management,67.47
HiringLabSectoralPosting,2020-04-26,US,United States,mednurse,Nursing,78.4
HiringLabSectoralPosting,2020-04-26,US,United States,techsoftware,Software Development,71.97
HiringLabSectoralPosting,2020-04-27,US,United States,arts,Arts & Entertainment,51.33
HiringLabSectoralPosting,2020-04-27,US,United States,finance,Banking & Finance,62.37
HiringLabSectoralPosting,2020-04-27,US,United States,legal,Legal,54.59
HiringLabSectoralPosting,2020-04-27,US,United States,management,Management,67.4
HiringLabSectoralPosting,2020-04-27,US,United States,mednurse,Nursing,77.98
HiringLabSectoralPosting,2020-04-27,US,United States,techsoftware,Software Development,71.56
HiringLabSectoralPosting,2020-04-28,US,United States,arts,Arts & Entertainment,50.84
HiringLabSectoralPosting,2020-04-28,US,United States,finance,Banking & Finance,61.97
HiringLabSectoralPosting,2020-04-28,US,United States,legal,Legal,54.22
HiringLabSectoralPosting,2020-04-28,US,United States,management,Management,67.29
HiringLabSectoralPosting,2020-04-28,US,United States,mednurse,Nursing,77.56
HiringLabSectoralPosting,2020-04-28,US,United States,techsoftware,Software Development,71.07
HiringLabSectoralPosting,2020-04-29,US,United States,arts,Arts & Entertainment,50.63
HiringLabSectoralPosting,2020-04-29,US,United States,finance,Banking & Finance,61.31
HiringLabSectoralPosting,2020-04-29,US,United States,legal,Legal,53.95
HiringLabSectoralPosting,2020-04-29,US,United States,management,Management,67.21
HiringLabSectoralPosting,2020-04-29,US,United States,mednurse,Nursing,77.25
HiringLabSectoralPosting,2020-04-29,US,United States,techsoftware,Software Development,70.6
HiringLabSectoralPosting,2020-04-30,US,United States,arts,Arts & Entertainment,50.45
HiringLabSectoralPosting,2020-04-30,US,United States,finance,Banking & Finance,60.82
HiringLabSectoralPosting,2020-04-30,US,United States,legal,Legal,53.71
HiringLabSectoralPosting,2020-04-30,US,United States,management,Management,67.21
HiringLabSectoralPosting,2020-04-30,US,United States,mednurse,Nursing,76.85
HiringLabSectoralPosting,2020-04-30,US,United States,techsoftware,Software Development,70.12
HiringLabSectoralPosting,2020-05-01,US,United States,arts,Arts & Entertainment,50.37
HiringLabSectoralPosting,2020-05-01,US,United States,finance,Banking & Finance,60.54
HiringLabSectoralPosting,2020-05-01,US,United States,legal,Legal,53.52
